id,cost
1,25.42636823149918
2,14.885266002144068
3,9.273823523324502
4,6.782734864431162
5,6.580703003380666
6,6.154934704085896
7,6.041427634416938
8,5.905048930900038
9,21.733301501507786
10,12.396968331458869
11,6.82675515580987
12,4.397779088492452
13,3.526260505434095
14,3.1590737375414273
15,3.095707062285997
16,3.0571621514841105
17,26.7522132877784
18,16.415226481362645
19,9.809672164715483
20,6.928895937553977
21,5.005549772072904
22,4.600671665232167
23,4.379481619581874
24,4.302157384337239
25,26.206450107547685
26,15.354179829673942
27,9.338146501965793
28,6.939643744218171
29,7.024597106202137
30,6.518214738584367
31,6.398943518788784
32,6.2556414265098885
33,22.06272541511222
34,12.591097500453811
35,6.847179384963303
36,4.933105230015195
37,3.5462919899994425
38,3.173074129746894
39,3.1535399836896856
40,3.1144508042760517
41,9.01524577897537
42,29.06869673713282
43,3.981821609641905
44,23.86435468605357
45,17.751314225543
46,11.80058181133624
47,9.339162453138522
48,6.756175065644057
49,5.757375847770648
50,5.666889088229163
51,5.571059761787819
52,17.157461736306008
53,35.20924031102502
54,20.695528288933808
55,10.340568064243024
56,2.9102649047088933
57,7.12795425635184
58,17.475023199000095
59,7.346326656450893
60,8.372218568551043
61,8.585148685325322
62,3.126155309068073
63,26.16252962132832
64,16.13151935580075
65,8.97242991823367
66,6.135351465459323
67,4.751548915307539
68,4.371618509745031
69,4.159474571588069
70,4.163337345494546
71,7.7377060144701755
72,5.4209555540560705
73,5.69872067698331
74,3.8393958498626413
75,4.686260143099348
76,22.766109023833547
77,12.414207693571099
78,6.150162904144012
79,4.163308291294122
80,2.9124524196905384
81,2.7488079256519
82,2.69169247106963
83,2.6201915966550815
84,6.15912308090053
85,15.546790197924839
86,11.199026328131644
87,11.620127086334687
88,10.290279461465403
89,23.968736402386497
90,13.7772848686224
91,7.147535086698481
92,5.252057327869364
93,3.476886884789965
94,3.00039060698887
95,2.9394421314851336
96,2.8631428299279023
97,6.652378687235885
98,21.17507060111607
99,12.20490157471039
100,6.216407856740059
101,3.8992167911733198
102,2.733083787380873
103,2.3014906891015294
104,2.1910127696516275
105,2.1335976659965477
106,21.88900997619963
107,12.044501710402896
108,6.032107090904619
109,4.220177641868991
110,2.5277762132493686
111,2.274117194862444
112,2.2131676887274834
113,2.1553539570921876
114,6.7603830887498555
115,6.1343213271199675
116,6.1343213271199675
117,17.992957066322905
118,15.296243751662285
119,14.162939110822627
120,35.79663101011152
121,22.577884198830024
122,47.99375478223293
123,16.014912330408958
124,25.0416279477971
125,13.751441042672514
126,7.6102956222256335
127,6.304567926422535
128,4.637003012160574
129,4.564020054481027
130,3.8467319787498724
131,4.1285973974104495
132,15.83931107662887
133,7.957787802049896
134,7.679790158298989
135,7.454332417852083
136,7.195202234760279
137,14.660972794348167
138,14.660972794348167
139,8.524606161545464
140,6.602033307485424
141,4.04050993290799
142,22.712448275461647
143,12.513781173092791
144,6.364431386174707
145,4.466872772845385
146,3.186519449540568
147,3.047993835027544
148,2.9726381863447675
149,2.9011592221493343
150,11.52811834097379
151,29.456191819872828
152,18.515171475045847
153,13.467896638490599
154,9.207213501989086
155,7.089715250459765
156,6.288103179826379
157,6.189230693008043
158,6.085892297935631
159,48.48106670793901
160,93.73025567307519
161,57.22826605825432
162,52.44894396026239
163,61.758476305831515
164,37.6204547981098
165,25.5782105636796
166,11.511894104308718
167,21.543774336558684
168,12.2852707309917
169,6.587572832280995
170,4.212678303234705
171,3.2368759693764853
172,2.751926603528535
173,2.694763633920649
174,2.6232032770787206
175,12.616141774794384
176,10.747938573545744
177,5.444692408267453
178,3.875471847855472
179,18.492723709166565
180,18.492723709166565
181,20.549872973813873
182,29.283524405115752
183,11.857001094129272
184,8.320160971889145
185,25.70004559167486
186,14.801923856054493
187,8.713562472087368
188,6.235000051581463
189,4.451189289376608
190,3.870994059981669
191,3.704903045023751
192,3.6606243197028103
193,15.442664110018057
194,15.442664110018057
195,21.728678092211105
196,12.394240032240635
197,7.107450147364494
198,4.533317698567997
199,3.475452422246339
200,3.08117694591607
201,3.018997639555332
202,2.9811740986992463
203,21.543774336558684
204,12.2852707309917
205,6.587572832280995
206,4.212678303234705
207,3.2368759693764853
208,2.751926603528535
209,2.694763633920649
210,2.6232032770787206
211,21.543774336558684
212,12.2852707309917
213,6.587572832280995
214,4.212678303234705
215,3.2368759693764853
216,2.751926603528535
217,2.694763633920649
218,2.6232032770787206
219,22.523731522919967
220,12.564606147760431
221,6.7471055573262815
222,4.281709436461396
223,3.1445309813108615
224,2.6904862976697346
225,2.6342589111129158
226,2.5638704126044933
227,21.543774336558684
228,12.2852707309917
229,6.587572832280995
230,4.212678303234705
231,3.2368759693764853
232,2.751926603528535
233,2.694763633920649
234,2.6232032770787206
235,21.543774336558684
236,12.2852707309917
237,6.587572832280995
238,4.212678303234705
239,3.2368759693764853
240,2.751926603528535
241,2.694763633920649
242,2.6232032770787206
243,21.332085710509002
244,9.194487382402896
245,8.974573476113525
246,9.557231224297727
247,26.7745649748269
248,15.695686249957678
249,8.74162276847122
250,7.033474359190297
251,5.1499339830835025
252,4.68729974350293
253,4.597075478025652
254,4.488671808689996
255,12.125159116382598
256,22.67498710083752
257,12.593447990505457
258,6.6206839282166055
259,4.619253331775624
260,3.4656820655214933
261,2.8214993194771547
262,2.750359991727158
263,2.682880439098857
264,29.9732872945753
265,28.584701392708222
266,17.95675869813444
267,14.159035593510099
268,11.678252912217157
269,8.04255334570371
270,7.43797392916424
271,7.390525151209594
272,7.269920418914108
273,7.90066303130693
274,5.427288640421217
275,21.30328752305433
276,11.985634157080602
277,6.367937430968095
278,3.8404493567781826
279,2.7418459524515115
280,2.2089061395807006
281,2.101526380739893
282,2.045721383551309
283,3.935356014696999
284,3.935356014696999
285,21.90181160547362
286,14.641730420672332
287,7.761444074248903
288,7.265662982804422
289,24.152152699362333
290,13.885836411891557
291,7.586866907367247
292,5.23891192574326
293,3.722731582492001
294,3.3185120335819542
295,3.1712589623408762
296,3.0904698214375763
297,22.12600923078671
298,12.712579990964548
299,6.773513741306198
300,4.7319452429594175
301,3.410278778077057
302,3.0116511639956025
303,2.9369720542756026
304,2.8661353549848365
305,1.2828705626324055
306,20.842887551892446
307,27.464558804290277
308,16.58091562290085
309,9.729775948137458
310,6.485659815729193
311,4.865930216461336
312,4.672366346465958
313,4.55000141286768
314,4.4702261398572665
315,20.87853673233908
316,11.561981550937933
317,6.341465085761051
318,4.104970177705224
319,2.7977765158714076
320,2.444412027314911
321,2.3802923884945355
322,2.3194718512548547
323,5.607689751491138
324,25.288595242279158
325,16.44556953049771
326,10.19789831403547
327,7.116083769145547
328,5.432391917482537
329,5.457661600747973
330,5.370055121291896
331,5.2784924623682
332,27.464558804290277
333,17.099808451833464
334,10.3001604982858
335,7.280566786801881
336,5.658237018565305
337,5.244086725291138
338,5.110475343305561
339,5.022643863190005
340,27.464558804290277
341,17.099808451833464
342,10.3001604982858
343,7.280566786801881
344,5.658237018565305
345,5.244086725291138
346,5.110475343305561
347,5.022643863190005
348,18.70862816496786
349,18.11470238042603
350,7.26341600426275
351,5.520046718586517
352,5.696511808698815
353,3.0961084316040397
354,1.6535082119475453
355,12.631964274277847
356,12.199230282549923
357,12.199230282549923
358,10.813345706222695
359,4.734345904657186
360,4.692841239348034
361,58.984507546503224
362,11.014859842998932
363,20.491975870206545
364,12.298777556425083
365,10.959161592885843
366,9.81743402605316
367,8.955306228352253
368,6.324535165176043
369,108.13681067450867
370,22.241535653677786
371,12.696475943282683
372,7.268778684417633
373,5.137636723585111
374,3.813930610795655
375,3.2618901679839123
376,3.241940274348491
377,3.15978217445066
378,3.6805630466768413
379,17.02765528865598
380,14.213847393422476
381,15.56301280206888
382,7.602436059897995
383,32.06179650203191
384,20.684299697053735
385,13.624146658882252
386,10.454651891285948
387,8.534779010155685
388,7.312451293358102
389,7.13458090912804
390,7.140671073240668
391,28.040868204525427
392,18.272020499878952
393,12.531508844434033
394,8.807451465610885
395,7.098159935767155
396,5.59775248568767
397,5.508245493322706
398,5.414696497128786
399,32.06179650203191
400,20.684299697053735
401,13.795423194028194
402,11.634393349750086
403,8.64644938315826
404,7.409805887052023
405,7.15138038794667
406,7.157483129423044
407,20.838073580311974
408,15.42764155723151
409,10.174314049901064
410,6.129941962457747
411,3.6039889951064987
412,26.56192359937987
413,15.924626063745897
414,9.837111454127005
415,8.493583287240387
416,6.401890988847815
417,5.817182678282122
418,4.776077063874278
419,4.663796064253648
420,27.562039038588964
421,18.39510741685002
422,13.06519234604945
423,8.589806727467366
424,7.502317061600108
425,5.927030259964856
426,5.683927913439031
427,5.587852768148974
428,27.562039038588964
429,18.39510741685002
430,13.06519234604945
431,8.589806727467366
432,7.502317061600108
433,5.927030259964856
434,5.683927913439031
435,5.587852768148974
436,31.99485370126169
437,20.14184963052487
438,12.91068686664807
439,9.133055098368986
440,6.822049509006551
441,5.944998912733096
442,5.851999727725548
443,5.753508708987145
444,29.312099664305897
445,16.40427348554643
446,11.732402924877597
447,8.79514309989919
448,6.367977879513224
449,5.069650252454763
450,4.861866030512924
451,4.748333920868086
452,23.315520453578518
453,13.620305597746954
454,7.283353866580109
455,4.441843225999828
456,3.273262747367868
457,2.669979586664673
458,2.547170421167559
459,2.4833472999989787
460,24.092682996551606
461,13.942301518556993
462,7.165885362195668
463,4.543815979473123
464,3.2437337804277506
465,2.7531028932350066
466,2.6275126559234936
467,2.562243962206951
468,15.521529169148177
469,8.023553108484839
470,8.413904407028788
471,8.413904407028788
472,8.014946374069424
473,28.18583026183915
474,17.45075317518397
475,10.330909839415801
476,7.806500358732745
477,6.223756507653054
478,5.927483758065422
479,5.631295040033582
480,5.636259730350664
481,27.892176744844924
482,17.26510572784393
483,10.216900700181478
484,7.717892472646733
485,6.151074610809576
486,5.857781871198561
487,5.564573299095098
488,5.569488938085328
489,3.3974218753288703
490,24.43671786206989
491,9.223019322901319
492,9.251890005590282
493,8.682144724856968
494,22.28650394986203
495,12.809090968116598
496,7.372065322276255
497,5.169361631549679
498,3.8120823640735395
499,3.417045632778546
500,3.3963694569308664
501,3.354994399096528
502,21.838689930553883
503,12.45906742761067
504,6.778747452860344
505,4.3156805892232315
506,3.465869614256401
507,3.07243835786824
508,3.0103921894112453
509,2.972649636061076
510,22.410027925599934
511,12.583753906149076
512,6.608489100613208
513,4.322700566964165
514,3.2207147267241742
515,2.715729584304688
516,2.6591180991282513
517,2.624681452150043
518,6.938709948044134
519,7.153571164047921
520,4.952713033787059
521,11.367347765840051
522,28.37550839768879
523,15.639942788544289
524,8.49832719052328
525,7.301572518827111
526,5.122694654083181
527,4.252193631564595
528,3.5751041674428015
529,3.4927851412352027
530,4.18322244761547
531,7.94057909653384
532,4.770376933029365
533,8.070191331584061
534,71.70823303780696
535,86.42763323312158
536,27.3607856766474
537,25.058402918336707
538,8.888711759169569
539,6.173488631740482
540,5.643174419319023
541,25.817477262076885
542,6.212611607527141
543,1.7121899669683778
544,3.0583283090735414
545,7.433771190174534
546,6.327899517888804
547,5.281026342826314
548,4.533812861842152
549,4.5812873265986145
550,3.041871133009436
551,3.032317860946157
552,2.541491225384696
553,2.5127188336711335
554,8.302510179324589
555,14.995290367396263
556,8.52827226230741
557,3.434942138179686
558,6.540930798301813
559,5.4032792915346075
