tube_assembly_id,cost
TA-00002,21.9059330191461
TA-00002,12.3412139792904
TA-00002,6.60182614356538
TA-00002,4.6877695119712
TA-00002,3.54156118026073
TA-00002,3.22440644770007
TA-00002,3.08252143576504
TA-00002,2.99905966403855
TA-00004,21.9727024365273
TA-00004,12.4079833966715
TA-00004,6.66859556094657
TA-00004,4.75453892935239
TA-00004,3.60833059764193
TA-00004,3.29117586508126
TA-00004,3.14929085314623
TA-00004,3.06582908141974
TA-00005,28.3742203279491
TA-00005,16.5143025656149
TA-00005,9.3977954964028
TA-00005,7.02748117937048
TA-00005,5.60306694190504
TA-00005,5.19410426044524
TA-00005,5.00770630358941
TA-00005,4.89642394128743
TA-00012,22.4150498266777
TA-00012,12.8503307868219
TA-00012,7.11372501015452
TA-00012,5.19966837856034
TA-00012,4.05067798779232
TA-00012,3.73630531428921
TA-00012,3.59442030235418
TA-00012,3.51095853062769
TA-00014,21.9949589089877
TA-00014,12.4302398691319
TA-00014,6.69085203340696
TA-00014,4.77957746087034
TA-00014,3.63058707010232
TA-00014,3.31621439659921
TA-00014,3.17432938466418
TA-00014,3.08808555388014
TA-00024,20.9349944080613
TA-00024,11.3702753682055
TA-00024,5.63366959153809
TA-00024,3.71961295994391
TA-00024,2.57340462823345
TA-00024,2.25624989567278
TA-00024,2.11436488373775
TA-00024,2.03090311201126
TA-00025,20.7819811598961
TA-00025,11.2172621200403
TA-00025,5.47787428431531
TA-00025,3.56659971177868
TA-00025,2.41760932101067
TA-00025,2.10323664750755
TA-00025,1.96135163557252
TA-00025,1.87788986384603
TA-00028,16.7090466996433
TA-00028,10.1517335009988
TA-00031,25.0190571045442
TA-00031,14.5863356387329
TA-00031,11.1087618167958
TA-00031,9.3699749058273
TA-00031,8.32670275924617
TA-00031,7.63118799485875
TA-00034,94.0252499680063
TA-00034,4.82965452390623
TA-00034,22.6626530827996
TA-00034,16.9538678967077
TA-00034,11.676301864536
TA-00034,8.96935840154015
TA-00052,29.5593774864653
TA-00052,17.699459724131
TA-00052,10.582952654919
TA-00052,8.20985627882909
TA-00052,6.7882241004212
TA-00052,6.3792614189614
TA-00052,6.19286346210557
TA-00052,6.08158109980359
TA-00054,38.7874673803575
TA-00054,27.9596935283742
TA-00054,22.5931016063609
TA-00054,16.575507864881
TA-00056,28.646862115589
TA-00056,16.7869443532547
TA-00056,9.67043728404266
TA-00056,7.30012296701034
TA-00056,5.87570872954491
TA-00056,5.46952810714266
TA-00056,5.28034809122928
TA-00056,5.16906572892729
TA-00058,11.9155589434853
TA-00058,8.64663955086438
TA-00058,7.22778943151405
TA-00058,6.45159495445769
TA-00061,21.3217006170607
TA-00061,11.7569815772049
TA-00061,6.02037580053749
TA-00061,4.10631916894332
TA-00061,2.9573287781753
TA-00061,2.64295610467219
TA-00061,2.50107109273716
TA-00061,2.41760932101067
TA-00068,4.78792363804299
TA-00076,22.5068577755769
TA-00076,12.9421387357211
TA-00076,7.2027508999961
TA-00076,5.29147632745948
TA-00076,4.14248593669146
TA-00076,3.8253312041308
TA-00076,3.68622825125332
TA-00076,3.59998442046928
TA-00077,35.3043294403054
TA-00077,23.1578595950435
TA-00077,18.792808933748
TA-00077,16.2472248960901
TA-00078,21.6054706409308
TA-00078,12.040751601075
TA-00078,6.30136376535001
TA-00078,4.38730713375583
TA-00078,3.24109880204537
TA-00078,2.92394406948471
TA-00078,2.78205905754967
TA-00078,2.69859728582318
TA-00080,21.5387012235496
TA-00080,11.9739821836938
TA-00080,6.23459434796882
TA-00080,4.32053771637464
TA-00080,3.17432938466418
TA-00080,2.85717465210351
TA-00080,2.71807169922603
TA-00080,2.63182786844199
TA-00082,21.4914062195712
TA-00082,11.9266871797154
TA-00082,6.18729934399047
TA-00082,4.2732427123963
TA-00082,3.12703438068583
TA-00082,2.80987964812517
TA-00082,2.66799463619014
TA-00082,2.58453286446365
TA-00083,21.4914062195712
TA-00083,11.9266871797154
TA-00083,6.18729934399047
TA-00083,4.2732427123963
TA-00083,3.12703438068583
TA-00083,2.80987964812517
TA-00083,2.66799463619014
TA-00083,2.58453286446365
TA-00084,21.5971244637581
TA-00084,12.0324054239023
TA-00084,6.29301758817736
TA-00084,4.37896095658319
TA-00084,3.23275262487272
TA-00084,2.91559789231206
TA-00084,2.77371288037702
TA-00084,2.69025110865053
TA-00085,21.5637397550675
TA-00085,11.9990207152117
TA-00085,6.25963287948677
TA-00085,4.34557624789259
TA-00085,3.19936791618212
TA-00085,2.88221318362146
TA-00085,2.74311023074398
TA-00085,2.65686639995994
TA-00086,21.1909438413559
TA-00086,11.6262248015001
TA-00086,5.88683696577511
TA-00086,3.97556239323848
TA-00086,2.82657200247047
TA-00086,2.51219932896735
TA-00086,2.37031431703232
TA-00086,2.28685254530583
TA-00087,21.2159823728738
TA-00087,11.651263333018
TA-00087,5.91187549729306
TA-00087,4.00060092475643
TA-00087,2.85161053398842
TA-00087,2.5372378604853
TA-00087,2.39535284855027
TA-00087,2.30910901776623
TA-00091,21.5387012235496
TA-00091,11.9739821836938
TA-00091,6.23459434796882
TA-00091,4.32053771637464
TA-00091,3.17432938466418
TA-00091,2.85717465210351
TA-00091,2.71807169922603
TA-00091,2.63182786844199
TA-00092,21.5720859322402
TA-00092,12.0073668923844
TA-00092,6.26797905665941
TA-00092,4.35392242506524
TA-00092,3.20771409335477
TA-00092,2.89055936079411
TA-00092,2.75145640791663
TA-00092,2.66521257713259
TA-00093,21.5971244637581
TA-00093,12.0324054239023
TA-00093,6.29301758817736
TA-00093,4.37896095658319
TA-00093,3.23275262487272
TA-00093,2.91559789231206
TA-00093,2.77371288037702
TA-00093,2.69025110865053
TA-00096,21.3801238572692
TA-00096,11.8154048174135
TA-00096,6.07879904074604
TA-00096,4.16474240915186
TA-00096,3.0185340774414
TA-00096,2.70137934488073
TA-00096,2.5594943329457
TA-00096,2.47603256121921
TA-00099,27.3420764175982
TA-00099,17.1513940897937
TA-00099,11.0364282812996
TA-00099,8.99996105117319
TA-00099,7.77585506585134
TA-00099,7.43644386083028
TA-00099,7.2806485536075
TA-00099,7.18884060470836
TA-00104,29.487043950969
TA-00104,7.93165037307412
TA-00104,3.95330592077809
TA-00105,107.83817318874
TA-00105,61.9648013888039
TA-00105,46.427001552389
TA-00105,38.840326502451
TA-00105,34.2888778842997
TA-00107,23.5584760993306
TA-00107,20.6150576164431
TA-00107,18.8456680558415
TA-00107,17.668857074498
TA-00108,31.2369590981677
TA-00108,21.0462767703633
TA-00108,14.9340930209266
TA-00108,12.8948437317427
TA-00108,11.6735198054784
TA-00108,11.3313265413998
TA-00108,11.1783132932346
TA-00108,11.0865053443354
TA-00114,1.30756775704835
TA-00114,5.63923370965319
TA-00117,24.9912365139687
TA-00117,5.26921985499908
TA-00117,1.62750454866656
TA-00119,21.6555477039667
TA-00119,12.0908286641109
TA-00119,6.3514408283859
TA-00119,4.44016625584928
TA-00119,3.29117586508126
TA-00119,2.97680319157815
TA-00119,2.83491817964312
TA-00119,2.74867434885908
TA-00120,21.4663676880533
TA-00120,11.9016486481975
TA-00120,6.16504287153008
TA-00120,4.2509862399359
TA-00120,3.10199584916789
TA-00120,2.78762317566477
TA-00120,2.64573816372974
TA-00120,2.56227639200325
TA-00121,21.4663676880533
TA-00121,11.9016486481975
TA-00121,6.16504287153008
TA-00121,4.2509862399359
TA-00121,3.10199584916789
TA-00121,2.78762317566477
TA-00121,2.64573816372974
TA-00121,2.56227639200325
TA-00123,28.5244515170568
TA-00123,16.6645337547225
TA-00123,9.54802668551048
TA-00123,7.17771236847816
TA-00123,5.75329813101272
TA-00123,5.34433544955292
TA-00123,5.15793749269709
TA-00123,5.04665513039511
TA-00125,28.5717465210351
TA-00125,16.7118287587009
TA-00125,9.59532168948882
TA-00125,7.22222531339895
TA-00125,5.80059313499107
TA-00125,5.39163045353127
TA-00125,5.20523249667544
TA-00125,5.09395013437345
TA-00128,25.3362118371049
TA-00128,15.7937492697095
TA-00128,12.6138557669302
TA-00128,11.0225179860118
TA-00130,14.1551164848127
TA-00130,9.16688459462618
TA-00130,7.45870033329067
TA-00130,6.14556845812723
TA-00130,5.1301169021216
TA-00130,4.62656421270511
TA-00132,28.2351173750716
TA-00132,16.3751996127374
TA-00132,9.25869254352531
TA-00132,6.88837822649299
TA-00132,5.46396398902756
TA-00132,5.05778336662531
TA-00132,4.86860335071193
TA-00132,4.75732098840994
TA-00140,3.47479176287954
TA-00140,1.64697896206941
TA-00140,2.35640402174457
TA-00141,22.2147415745341
TA-00141,18.008268279519
TA-00141,15.9050316320115
TA-00141,14.6419768198839
TA-00141,13.8017949845039
TA-00144,259.85544421137
TA-00144,141.612370147393
TA-00144,102.198939479087
TA-00145,21.9921768499302
TA-00145,12.4274578100744
TA-00145,6.68806997434941
TA-00145,4.77679540181279
TA-00145,3.62780501104477
TA-00145,3.31343233754166
TA-00145,3.17154732560663
TA-00145,3.08530349482259
TA-00147,22.067292444484
TA-00147,12.5025734046282
TA-00147,6.76318556890326
TA-00147,4.84912893730908
TA-00147,3.70292060559862
TA-00147,3.38576587303795
TA-00147,3.24666292016047
TA-00147,3.16041908937643
TA-00148,21.8280353655347
TA-00148,12.263316325679
TA-00148,6.52392848995398
TA-00148,4.61265391741736
TA-00148,3.46366352664934
TA-00148,3.14929085314623
TA-00148,3.0074058412112
TA-00148,2.92394406948471
TA-00149,21.7612659481535
TA-00149,12.1965469082978
TA-00149,6.45715907257279
TA-00149,4.54588450003617
TA-00149,3.39689410926815
TA-00149,3.08252143576504
TA-00149,2.94063642383
TA-00149,2.85717465210351
TA-00150,21.8280353655347
TA-00150,12.263316325679
TA-00150,6.52392848995398
TA-00150,4.61265391741736
TA-00150,3.46366352664934
TA-00150,3.14929085314623
TA-00150,3.0074058412112
TA-00150,2.92394406948471
TA-00153,21.4747138652259
TA-00153,11.9099948253702
TA-00153,6.17338904870273
TA-00153,4.25933241710855
TA-00153,3.11034202634053
TA-00153,2.79596935283742
TA-00153,2.65408434090239
TA-00153,2.5706225691759
TA-00154,18.4645259649572
TA-00154,12.9004078498578
TA-00154,11.0475565175298
TA-00154,10.1183487923082
TA-00156,12.2521880894488
TA-00156,8.5464854247926
TA-00156,7.59780328616816
TA-00156,6.40986406859445
TA-00156,5.69765694986173
TA-00157,25.7006615736439
TA-00157,15.5099792458394
TA-00157,9.3977954964028
TA-00157,7.35854620721889
TA-00157,6.13444022189703
TA-00157,5.79502901687597
TA-00157,5.64201576871074
TA-00157,5.5502078198116
TA-00161,21.6277271133912
TA-00161,12.0630080735354
TA-00161,6.32362023781041
TA-00161,4.40956360621623
TA-00161,3.26335527450577
TA-00161,2.9462005419451
TA-00161,2.80431553001007
TA-00161,2.72085375828358
TA-00162,50.4943718945266
TA-00162,32.3581288983602
TA-00162,19.0598866032728
TA-00165,1.99195428520557
TA-00173,24.6907741357534
TA-00173,14.5000918079489
TA-00173,8.38512599945472
TA-00173,6.3458767102708
TA-00173,5.1245527840065
TA-00173,4.78235951992789
TA-00173,4.62934627176266
TA-00173,4.53753832286352
TA-00175,30.7028037591182
TA-00175,18.8428859967839
TA-00175,11.7291609866294
TA-00175,9.35606461053955
TA-00175,7.93165037307412
TA-00175,7.52546975067187
TA-00175,7.33907179381604
TA-00175,7.2250073724565
TA-00178,6.24572258419902
TA-00178,6.66303144283147
TA-00181,18.848450114899
TA-00181,15.1371833321278
TA-00181,12.3551242745781
TA-00181,11.4259165493565
TA-00183,22.6153580788213
TA-00183,19.1489124931144
TA-00183,17.415689700261
TA-00183,16.0357884077163
TA-00186,22.3260239368361
TA-00186,12.7613048969804
TA-00186,7.02191706125538
TA-00186,5.1078604296612
TA-00186,3.96165209795074
TA-00186,3.64449736539007
TA-00186,3.50261235345504
TA-00186,3.41915058172855
TA-00190,21.2855338493126
TA-00190,11.7208148094568
TA-00190,5.9814269737318
TA-00190,4.06737034213762
TA-00190,2.92116201042716
TA-00190,2.60400727786649
TA-00190,2.46212226593146
TA-00190,2.37866049420497
TA-00198,27.3086917089076
TA-00198,17.1180093811031
TA-00198,11.003043572609
TA-00198,8.96379428342505
TA-00198,7.74247035716074
TA-00198,7.40027709308213
TA-00198,7.2472638449169
TA-00198,7.15545589601776
TA-00199,22.6598710237421
TA-00199,13.0951519838863
TA-00199,7.35576414816134
TA-00199,5.44170751656716
TA-00199,4.2954991848567
TA-00199,3.97834445229603
TA-00199,3.836459440361
TA-00199,3.75299766863451
TA-00199,1.7137483794506
TA-00199,4.2732427123963
TA-00201,8.00676596762796
TA-00204,23.0048463468782
TA-00204,26.0289445424347
TA-00204,20.245043761789
TA-00204,17.3517023419373
TA-00204,14.536258575697
TA-00205,27.5201281972814
TA-00205,17.3294458694769
TA-00205,11.2144800609827
TA-00205,9.17523077179882
TA-00205,7.95390684553452
TA-00205,7.61171358145591
TA-00205,7.45870033329067
TA-00205,7.36689238439154
